Date,Ticker,Type,Quantity,Price per share,Total Amount,Currency,FX Rate
2024-05-15T07:11:18.435074Z,TX,DIVIDEND,,,$19.64 ,USD,1.0851
2024-05-15T07:11:23.999472Z,ENLC,RETURN OF CAPITAL,,,$1.74 ,USD,1.0851
2024-05-15T17:42:32.601558Z,,CASH TOP-UP,,,"$10,000 ",USD,1.0901
2024-05-15T17:42:33.405Z,AVGO,BUY - MARKET,7.03840847,"$1,420.78 ","$10,000 ",USD,1.0901
2024-05-16T08:55:09.651248Z,PG,DIVIDEND,,,$0.99 ,USD,1.0896
2024-05-16T09:02:01.107094Z,,CASH TOP-UP,,,"$30,000 ",USD,1.0897
2024-05-16T13:30:01.214Z,GOOGL,BUY - MARKET,172.9126897,$173.29 ,"$30,000 ",USD,1.0888
2024-05-17T10:29:03.430770Z,AAPL,DIVIDEND,,,$26.04 ,USD,1.0865
2024-05-23T07:44:16.114157Z,FANG,DIVIDEND,,,$1.68 ,USD,1.0849
2024-05-23T07:45:39.714587Z,WRK,DIVIDEND,,,$2.20 ,USD,1.0851
2024-05-29T09:27:41.316817Z,WMT,DIVIDEND,,,$0.54 ,USD,1.087
2024-05-30T12:14:32.336340Z,PBR,DIVIDEND,,,$11.31 ,USD,1.0837
2024-05-31T08:50:07.749286Z,AGRO,DIVIDEND,,,$2.57 ,USD,1.0861
2024-06-03T10:26:16.036320Z,ABR,DIVIDEND,,,$10.58 ,USD,1.0854
2024-06-03T10:27:11.789756Z,SBRA,DIVIDEND,,,$7.42 ,USD,1.0855
2024-06-04T09:33:38.479794Z,INTC,DIVIDEND,,,$8.18 ,USD,1.0901
2024-06-05T10:19:02.461157Z,BG,DIVIDEND,,,$0.94 ,USD,1.0892
2024-06-06T11:52:52.251504Z,MCHP,DIVIDEND,,,$1.65 ,USD,1.0889
2024-06-06T11:58:35.088752Z,,CASH TOP-UP,,,€100,EUR,1
2024-06-06T11:58:36.665Z,QDVE,BUY - MARKET,3.58230342,€27.92,€100,EUR,1
2024-06-06T12:23:58.595356Z,TM,DIVIDEND,,,$4.25 ,USD,1.091
2024-06-06T13:30:01.324Z,NVDA,BUY - MARKET,0.08042741,"$1,240 ",$99.73 ,USD,1.0905
2024-06-07T06:49:07.384812Z,BG,DIVIDEND TAX (CORRECTION),,,$0.17 ,USD,1.0912
2024-06-07T08:03:59.192Z,GME,SELL - LIMIT,64,$59 ,"$3,775.89 ",USD,1.0914
2024-06-10T08:33:04.026122Z,AMGN,DIVIDEND,,,$3.39 ,USD,1.0783
2024-06-10T08:33:47.805568Z,ZWS,DIVIDEND,,,$0.18 ,USD,1.0783
2024-06-10T08:33:52.896384Z,SNY,DIVIDEND,,,$13.73 ,USD,1.0783
2024-06-10T12:36:38.596490Z,NVDA,STOCK SPLIT,0.72384669,,$0 ,USD,1.0777
2024-06-10T18:26:33.864Z,IDCC,SELL - STOP,7.02378298,$115.01 ,$807.81 ,USD,1.0781
2024-06-11T08:44:34.941123Z,XOM,DIVIDEND,,,$1.27 ,USD,1.0783
2024-06-11T08:50:18.185274Z,IBM,DIVIDEND,,,$98.63 ,USD,1.0772
2024-06-11T08:53:08.856545Z,CNQ,STOCK SPLIT,2.51054977,,$0 ,USD,1.0769
2024-06-11T08:57:24.219506Z,E,DIVIDEND,,,$1.80 ,USD,1.0771
2024-06-11T09:18:37.312458Z,IBM,DIVIDEND TAX (CORRECTION),,,($14.79),USD,1.0773
2024-06-11T14:16:51.891Z,AAPL,SELL - LIMIT,61,$200 ,"$12,199.65 ",USD,1.0748
2024-06-12T15:42:16.340Z,WRK,SELL - STOP,8.57524271,$50 ,$428.76 ,USD,1.0873
2024-06-13T07:42:46.137403Z,ALV,DIVIDEND,,,$1.93 ,USD,1.0838
2024-06-14T10:19:00.420438Z,MSFT,DIVIDEND,,,$22.49 ,USD,1.071
2024-06-17T10:11:06.475970Z,IGT,DIVIDEND,,,$2.06 ,USD,1.0732
2024-06-17T15:43:28.482Z,AVGO,BUY - MARKET,9.66612975,"$1,794.20 ","$17,342.97 ",USD,1.0741
2024-06-17T15:44:39.417316Z,,CASH TOP-UP,,,"€1,771.20",EUR,1
2024-06-17T15:44:40.908Z,QDVE,BUY - MARKET,58.88297872,€30.08,"€1,771.20",EUR,1
2024-06-18T12:11:58.839712Z,GOOGL,DIVIDEND,,,$39.41 ,USD,1.0737
2024-06-21T15:46:42.911Z,GOOGL,SELL - LIMIT,150,$180 ,"$26,999.23 ",USD,1.0712
2024-06-25T07:35:12.809808Z,BLK,DIVIDEND,,,$1.73 ,USD,1.075
2024-06-25T10:53:22.992538Z,NKLA,STOCK SPLIT,-60.99453207,,$0 ,USD,1.0746
2024-06-25T10:54:07.440928Z,ORAN,DIVIDEND,,,$15.61 ,USD,1.0748
2024-06-26T08:33:18.638585Z,UNH,DIVIDEND,,,$1.67 ,USD,1.072
2024-06-28T08:19:14.396720Z,SFL,DIVIDEND,,,$8.24 ,USD,1.0716
2024-07-01T09:41:39.504488Z,GES,DIVIDEND,,,$3.68 ,USD,1.0783
2024-07-01T12:06:47.918582Z,LMT,DIVIDEND,,,$2.07 ,USD,1.0768
2024-07-01T12:20:13.403515Z,AVGO,DIVIDEND,,,$74.54 ,USD,1.0768
2024-07-02T10:02:59.315489Z,NKE,DIVIDEND,,,$18.05 ,USD,1.0733
2024-07-02T10:06:11.368230Z,BP,DIVIDEND,,,$1.80 ,USD,1.0733
2024-07-02T10:32:39.670144Z,GRMN,DIVIDEND,,,$18.76 ,USD,1.0739
2024-07-02T14:22:42.686709Z,PBR,DIVIDEND,,,$10.72 ,USD,1.0755
2024-07-08T09:34:01.649548Z,IRM,DIVIDEND,,,$3.03 ,USD,1.0861
2024-07-09T08:00:06.015Z,GES,BUY - LIMIT,474,$21.50 ,"$10,191 ",USD,1.084
2024-07-09T10:04:33.245053Z,PM,DIVIDEND,,,$2 ,USD,1.0846
2024-07-09T10:08:05.861765Z,EC,DIVIDEND,,,$1.11 ,USD,1.0845
2024-07-09T11:18:13.490208Z,STX,DIVIDEND,,,$24.95 ,USD,1.0842
2024-07-09T11:40:59.001Z,INTC,BUY - LIMIT,485,$35 ,"$16,975 ",USD,1.0836
2024-07-10T13:11:58.529057Z,EC,DIVIDEND,,,$9.12 ,USD,1.0846
2024-07-11T07:00:18.306249Z,,CASH TOP-UP,,,€100,EUR,1
2024-07-11T07:02:42.094Z,QDVE,BUY - MARKET,3.22268772,€31.03,€100,EUR,1
2024-07-11T10:22:37.940502Z,CNQ,DIVIDEND,,,$1.64 ,USD,1.0873
2024-07-12T10:45:03.902629Z,BBY,DIVIDEND,,,$3.59 ,USD,1.0911
2024-07-15T09:11:23.612076Z,AVGO,STOCK SPLIT,150.340844,,$0 ,USD,1.0932
2024-07-15T09:20:32.209089Z,TSM,DIVIDEND,,,$10.76 ,USD,1.0932
2024-07-15T09:21:07.479245Z,GSK,DIVIDEND,,,$5.24 ,USD,1.0932
2024-07-16T08:24:30.625039Z,PKG,DIVIDEND,,,$2.20 ,USD,1.0925
2024-07-22T11:19:20.564168Z,,CASH TOP-UP,,,"$40,000 ",USD,1.0909
2024-07-22T11:20:56.087Z,TSLA,BUY - LIMIT,50,$242 ,"$12,100 ",USD,1.0908
2024-07-22T11:42:08.698Z,WMT,BUY - LIMIT,76,$70.80 ,"$5,380.80 ",USD,1.091
2024-07-22T11:51:04.587Z,AAPL,BUY - LIMIT,50,$226.50 ,"$11,325 ",USD,1.091
2024-07-22T12:16:09.400Z,NVS,BUY - LIMIT,50,$108 ,"$5,400 ",USD,1.0908
2024-07-23T14:10:10.271Z,GSK,BUY - LIMIT,150,$39 ,"$5,850 ",USD,1.0877
2024-07-25T09:35:22.725425Z,CSCO,DIVIDEND,,,$2.12 ,USD,1.0876
2024-07-25T09:36:49.706635Z,CMCSA,DIVIDEND,,,$3.37 ,USD,1.0875
2024-07-26T08:08:37.888095Z,ORCL,DIVIDEND,,,$1.05 ,USD,1.0869
2024-08-01T09:09:46.513109Z,NOG,DIVIDEND,,,$1.40 ,USD,1.0797
2024-08-05T06:53:40.329703Z,DELL,DIVIDEND,,,$30.82 ,USD,1.0924
2024-08-12T07:03:14.875252Z,,CASH TOP-UP,,,€100,EUR,1
2024-08-12T07:03:16.702Z,QDVE,BUY - MARKET,3.70507595,€26.99,€100,EUR,1
2024-08-15T06:48:58.390031Z,ENLC,RETURN OF CAPITAL,,,$1.74 ,USD,1.1027
2024-08-16T12:59:39.154403Z,PG,DIVIDEND,,,$0.99 ,USD,1.1011
2024-08-16T15:50:39.355690Z,AAPL,DIVIDEND,,,$23.70 ,USD,1.1013
2024-08-23T08:43:04.607238Z,FANG,DIVIDEND,,,$1.99 ,USD,1.114
2024-08-23T11:40:18.893Z,NFLX,SELL - LIMIT,14,$692 ,"$9,687.72 ",USD,1.1131
2024-08-27T08:24:29.710305Z,SCCO,DIVIDEND,,,$2.37 ,USD,1.119
2024-08-28T09:15:18.853683Z,IGT,DIVIDEND,,,$2.06 ,USD,1.1162
2024-08-28T13:15:02.257Z,AAPL,BUY - LIMIT,42,$228 ,"$9,576 ",USD,1.1138
2024-08-29T09:46:46.000913Z,PBR,DIVIDEND,,,$3.17 ,USD,1.111
2024-09-03T10:19:10.087646Z,ABR,DIVIDEND,,,$10.58 ,USD,1.1057
2024-09-03T10:27:56.666797Z,SBRA,DIVIDEND,,,$7.42 ,USD,1.1057
2024-09-04T08:14:51.752305Z,WMT,DIVIDEND,,,$13.95 ,USD,1.1071
2024-09-04T08:49:46.818497Z,BG,DIVIDEND,,,$1.11 ,USD,1.1076
2024-09-04T08:58:27.720668Z,INTC,DIVIDEND,,,$59.70 ,USD,1.1071
2024-09-04T09:48:43.878234Z,,CASH TOP-UP,,,$6 ,USD,1.1077
2024-09-04T09:48:53Z,US13607LNF66,BUY - MARKET,0.3,"$1,020.63 ",$307.29 ,USD,1.1077
2024-09-06T08:03:08.588116Z,MCHP,DIVIDEND,,,$1.66 ,USD,1.1137
2024-09-09T08:30:14.592576Z,AMGN,DIVIDEND,,,$3.39 ,USD,1.1068
2024-09-09T08:30:40.083531Z,ZWS,DIVIDEND,,,$0.18 ,USD,1.1069
2024-09-11T07:01:12.142432Z,,CASH TOP-UP,,,€100,EUR,1
2024-09-11T07:01:13.778Z,QDVE,BUY - MARKET,3.70096225,€27.02,€100,EUR,1
2024-09-11T10:26:57.546429Z,HYZN,STOCK SPLIT,-150.8848205,,$0 ,USD,1.1065
2024-09-11T10:53:19.155091Z,XOM,DIVIDEND,,,$1.27 ,USD,1.1067
2024-09-11T10:57:37.437526Z,IBM,DIVIDEND,,,$83.84 ,USD,1.1068
2024-09-13T10:13:15.224378Z,MSFT,DIVIDEND,,,$22.49 ,USD,1.1108
2024-09-17T07:25:29.824885Z,,CASH TOP-UP,,,"$55,200 ",USD,1.1144
2024-09-17T08:27:50.192Z,AVGO,BUY - LIMIT,327,$164.30 ,"$53,726.10 ",USD,1.1154
2024-09-17T10:03:25.294691Z,GOOGL,DIVIDEND,,,$13.91 ,USD,1.1159
2024-09-19T14:19:03.146Z,AVGO,SELL - LIMIT,400,$168 ,"$67,198.06 ",USD,1.1141
2024-09-20T09:08:59.663254Z,,CASH WITHDRAWAL,,,"($68,000)",USD,1.1184
2024-09-23T08:07:39.071308Z,BP,DIVIDEND,,,$1.99 ,USD,1.1111
2024-09-24T09:04:44.667056Z,ALV,DIVIDEND,,,$2.27 ,USD,1.1163
2024-09-24T09:09:47.672539Z,BLK,DIVIDEND,,,$1.73 ,USD,1.1162
2024-09-25T07:23:24.117338Z,UNH,DIVIDEND,,,$1.67 ,USD,1.1209
2024-09-30T08:19:38.270923Z,GES,DIVIDEND,,,$124.55 ,USD,1.1204
2024-09-30T08:25:12.223087Z,LMT,DIVIDEND,,,$2.07 ,USD,1.1209
2024-09-30T08:29:20.378135Z,SFL,DIVIDEND,,,$8.24 ,USD,1.1212
2024-09-30T08:39:01.103482Z,PBR,DIVIDEND,,,$3.64 ,USD,1.1216
2024-09-30T08:40:18.731380Z,GRMN,DIVIDEND,,,$18.76 ,USD,1.1216
2024-10-01T10:44:29.850041Z,AVGO,DIVIDEND,,,$222.56 ,USD,1.1108
2024-10-02T09:43:37.823147Z,NKE,DIVIDEND,,,$18.05 ,USD,1.109
2024-10-04T10:10:28.684852Z,IRM,DIVIDEND,,,$3.33 ,USD,1.1051
2024-10-07T09:07:45.919900Z,CNQ,DIVIDEND,,,$1.64 ,USD,1.099
2024-10-08T07:41:37.466908Z,E,DIVIDEND,,,$1.95 ,USD,1.1009
2024-10-08T07:41:58.216749Z,STX,DIVIDEND,,,$21.21 ,USD,1.1011
2024-10-10T08:00:00.013Z,ABR,BUY - LIMIT,38,$14.31 ,$543.78 ,USD,1.0959
2024-10-10T08:42:21.099170Z,TSM,DIVIDEND,,,$12.45 ,USD,1.0957
2024-10-11T07:02:06.819804Z,,CASH TOP-UP,,,€100,EUR,1
2024-10-11T07:19:29.993Z,QDVE,BUY - MARKET,3.32667997,€30.06,€100,EUR,1
2024-10-11T08:12:15.889445Z,PM,DIVIDEND,,,$2.08 ,USD,1.0965
2024-10-11T08:12:51.904399Z,BBY,DIVIDEND,,,$3.59 ,USD,1.0966
2024-10-11T08:14:48.808758Z,GSK,DIVIDEND,,,$63.16 ,USD,1.0966
